Name,Code,Easting,Northing,Elevation,Description,Longitude,Latitude,Ellipsoidal height,Origin,Easting RMS,Northing RMS,Elevation RMS,Lateral RMS,Antenna height,Antenna height units,Solution status,Averaging start,Averaging end,Samples,PDOP,GDOP,Base easting,Base northing,Base elevation,Base longitude,Base latitude,Base ellipsoidal height,Baseline,Mount point,CS name,GPS Satellites,GLONASS Satellites,Galileo Satellites,BeiDou Satellites,QZSS Satellites
178,,468072.257,4313283.19,2422.661,,-105.3685489,38.96793776,2408.64,Global,0.013,0.011,0.027,0.017,2.134,m,FIX,2024-04-25 12:25:39.6 UTC-06:00,2024-04-25 12:25:42.6 UTC-06:00,16,1.7,2.1,468221.158,4313237.027,2433.525,-105.366828,38.96752719,2419.5,156.265,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,7,3,5,0
179,,468072.3,4313283.349,2422.662,,-105.3685485,38.96793919,2408.641,Global,0.01,0.011,0.021,0.015,2.134,m,FIX,2024-04-25 12:25:51.8 UTC-06:00,2024-04-25 12:25:54.8 UTC-06:00,16,1.7,2.1,468221.158,4313237.027,2433.525,-105.366828,38.96752719,2419.5,156.262,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,7,3,5,0
180,,468072.353,4313283.473,2422.714,,-105.3685479,38.96794031,2408.693,Global,0.011,0.011,0.02,0.015,2.134,m,FIX,2024-04-25 12:26:06.2 UTC-06:00,2024-04-25 12:26:09.2 UTC-06:00,16,1.7,2,468221.158,4313237.027,2433.525,-105.366828,38.96752719,2419.5,156.245,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,7,3,5,0
181,,468072.448,4313283.678,2422.759,,-105.3685468,38.96794216,2408.739,Global,0.013,0.01,0.027,0.016,2.134,m,FIX,2024-04-25 12:26:26.2 UTC-06:00,2024-04-25 12:26:29.2 UTC-06:00,16,1.7,2,468221.158,4313237.027,2433.525,-105.366828,38.96752719,2419.5,156.211,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,7,3,5,0
182,,468072.509,4313283.882,2422.706,,-105.3685461,38.96794401,2408.686,Global,0.012,0.011,0.029,0.017,2.134,m,FIX,2024-04-25 12:26:44.8 UTC-06:00,2024-04-25 12:26:47.8 UTC-06:00,16,1.7,2,468221.158,4313237.027,2433.525,-105.366828,38.96752719,2419.5,156.216,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,3,5,0
183,,468072.406,4313284.002,2422.385,,-105.3685473,38.96794508,2408.364,Global,0.011,0.01,0.024,0.015,2.134,m,FIX,2024-04-25 12:28:12.8 UTC-06:00,2024-04-25 12:28:15.8 UTC-06:00,16,1.7,2,468221.158,4313237.027,2433.525,-105.366828,38.96752719,2419.5,156.369,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,7,3,5,0
184,,468072.49,4313284.013,2422.236,,-105.3685463,38.96794519,2408.216,Global,0.01,0.01,0.023,0.015,2.134,m,FIX,2024-04-25 12:28:34.2 UTC-06:00,2024-04-25 12:28:37.2 UTC-06:00,16,1.7,2,468221.158,4313237.027,2433.525,-105.366828,38.96752719,2419.5,156.307,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,7,4,5,0
185,,468072.6,4313284.323,2422.218,,-105.368545,38.96794798,2408.197,Global,0.012,0.01,0.027,0.016,2.134,m,FIX,2024-04-25 12:29:20.8 UTC-06:00,2024-04-25 12:29:23.8 UTC-06:00,16,1.7,2,468221.158,4313237.027,2433.525,-105.366828,38.96752719,2419.5,156.297,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,7,4,5,0
186,,468072.628,4313284.559,2422.136,,-105.3685447,38.96795011,2408.115,Global,0.011,0.011,0.024,0.016,2.134,m,FIX,2024-04-25 12:29:49.8 UTC-06:00,2024-04-25 12:29:52.8 UTC-06:00,16,1.7,2,468221.158,4313237.027,2433.525,-105.366828,38.96752719,2419.5,156.34,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,7,4,5,0
187,,468072.73,4313284.675,2422.103,,-105.3685436,38.96795116,2408.083,Global,0.011,0.011,0.023,0.016,2.134,m,FIX,2024-04-25 12:30:07.6 UTC-06:00,2024-04-25 12:30:10.6 UTC-06:00,16,1.7,2,468221.158,4313237.027,2433.525,-105.366828,38.96752719,2419.5,156.291,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,7,4,5,0
188,,468072.799,4313284.84,2422.063,,-105.3685428,38.96795265,2408.043,Global,0.011,0.012,0.023,0.016,2.134,m,FIX,2024-04-25 12:30:25.0 UTC-06:00,2024-04-25 12:30:28.0 UTC-06:00,16,1.7,2,468221.158,4313237.027,2433.525,-105.366828,38.96752719,2419.5,156.27,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,7,4,5,0
189,,468072.887,4313284.973,2421.997,,-105.3685418,38.96795385,2407.976,Global,0.012,0.011,0.027,0.017,2.134,m,FIX,2024-04-25 12:30:39.4 UTC-06:00,2024-04-25 12:30:42.4 UTC-06:00,16,1.7,2,468221.158,4313237.027,2433.525,-105.366828,38.96752719,2419.5,156.231,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,7,4,5,0
190,,468072.933,4313285.243,2421.869,,-105.3685412,38.96795629,2407.849,Global,0.011,0.01,0.021,0.015,2.134,m,FIX,2024-04-25 12:31:03.0 UTC-06:00,2024-04-25 12:31:06.0 UTC-06:00,16,1.7,2,468221.158,4313237.027,2433.525,-105.366828,38.96752719,2419.5,156.277,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,7,4,5,0
191,,468072.713,4313285.455,2421.836,,-105.3685438,38.96795819,2407.816,Global,0.011,0.011,0.018,0.015,2.134,m,FIX,2024-04-25 12:31:44.6 UTC-06:00,2024-04-25 12:31:47.6 UTC-06:00,16,1.7,2,468221.158,4313237.027,2433.525,-105.366828,38.96752719,2419.5,156.557,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,7,3,5,0
192,,468072.855,4313285.702,2421.822,,-105.3685422,38.96796042,2407.802,Global,0.011,0.01,0.021,0.015,2.134,m,FIX,2024-04-25 12:32:06.2 UTC-06:00,2024-04-25 12:32:09.2 UTC-06:00,16,1.7,2,468221.158,4313237.027,2433.525,-105.366828,38.96752719,2419.5,156.499,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,7,3,5,0
193,,468072.82,4313285.871,2421.857,,-105.3685426,38.96796194,2407.836,Global,0.011,0.012,0.018,0.017,2.134,m,FIX,2024-04-25 12:32:33.4 UTC-06:00,2024-04-25 12:32:36.4 UTC-06:00,16,1.7,2,468221.158,4313237.027,2433.525,-105.366828,38.96752719,2419.5,156.575,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,7,3,5,0
194,,468072.951,4313286.032,2421.857,,-105.3685411,38.9679634,2407.837,Global,0.01,0.01,0.014,0.015,2.134,m,FIX,2024-04-25 12:32:51.2 UTC-06:00,2024-04-25 12:32:54.2 UTC-06:00,16,1.7,2,468221.158,4313237.027,2433.525,-105.366828,38.96752719,2419.5,156.504,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,7,3,5,0
195,,468073.026,4313286.227,2421.903,,-105.3685402,38.96796516,2407.883,Global,0.01,0.013,0.016,0.016,2.134,m,FIX,2024-04-25 12:33:31.0 UTC-06:00,2024-04-25 12:33:34.0 UTC-06:00,16,1.7,2,468221.158,4313237.027,2433.525,-105.366828,38.96752719,2419.5,156.495,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,7,3,5,0
196,,468073.124,4313286.496,2421.954,,-105.3685391,38.96796759,2407.934,Global,0.01,0.012,0.02,0.016,2.134,m,FIX,2024-04-25 12:33:47.4 UTC-06:00,2024-04-25 12:33:50.4 UTC-06:00,16,1.6,2,468221.158,4313237.027,2433.525,-105.366828,38.96752719,2419.5,156.489,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,7,3,5,0
197,,468073.215,4313286.61,2421.943,,-105.368538,38.96796862,2407.922,Global,0.011,0.012,0.023,0.016,2.134,m,FIX,2024-04-25 12:34:02.6 UTC-06:00,2024-04-25 12:34:05.6 UTC-06:00,16,1.6,2,468221.158,4313237.027,2433.525,-105.366828,38.96752719,2419.5,156.445,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,7,3,5,0
198,,468073.28,4313286.808,2421.974,,-105.3685373,38.9679704,2407.953,Global,0.013,0.011,0.023,0.017,2.134,m,FIX,2024-04-25 12:34:17.4 UTC-06:00,2024-04-25 12:34:20.4 UTC-06:00,16,1.6,2,468221.158,4313237.027,2433.525,-105.366828,38.96752719,2419.5,156.439,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,7,3,5,0
199,,468073.337,4313286.999,2421.971,,-105.3685367,38.96797213,2407.951,Global,0.01,0.01,0.023,0.015,2.134,m,FIX,2024-04-25 12:34:33.4 UTC-06:00,2024-04-25 12:34:36.4 UTC-06:00,16,1.6,2,468221.158,4313237.027,2433.525,-105.366828,38.96752719,2419.5,156.447,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,7,3,5,0
200,,468073.374,4313287.21,2422.009,,-105.3685362,38.96797403,2407.988,Global,0.011,0.01,0.017,0.015,2.134,m,FIX,2024-04-25 12:34:49.0 UTC-06:00,2024-04-25 12:34:52.0 UTC-06:00,16,1.6,2,468221.158,4313237.027,2433.525,-105.366828,38.96752719,2419.5,156.479,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,7,3,5,0
201,,468073.47,4313287.378,2422.039,,-105.3685351,38.96797555,2408.019,Global,0.011,0.011,0.016,0.015,2.134,m,FIX,2024-04-25 12:35:05.4 UTC-06:00,2024-04-25 12:35:08.4 UTC-06:00,16,1.6,2,468221.158,4313237.027,2433.525,-105.366828,38.96752719,2419.5,156.437,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,7,3,5,0
202,,468073.531,4313287.535,2422.021,,-105.3685344,38.96797696,2408,Global,0.011,0.01,0.018,0.015,2.134,m,FIX,2024-04-25 12:35:19.8 UTC-06:00,2024-04-25 12:35:22.8 UTC-06:00,16,1.6,2,468221.158,4313237.027,2433.525,-105.366828,38.96752719,2419.5,156.433,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,9,7,3,5,0
203,,468073.467,4313287.776,2422.047,,-105.3685352,38.96797913,2408.026,Global,0.01,0.011,0.018,0.015,2.134,m,FIX,2024-04-25 12:35:36.8 UTC-06:00,2024-04-25 12:35:39.8 UTC-06:00,16,1.6,2,468221.158,4313237.027,2433.525,-105.366828,38.96752719,2419.5,156.563,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,7,3,5,0
204,,468073.495,4313287.977,2421.999,,-105.3685349,38.96798095,2407.978,Global,0.012,0.011,0.028,0.017,2.134,m,FIX,2024-04-25 12:35:52.0 UTC-06:00,2024-04-25 12:35:55.0 UTC-06:00,16,1.6,2,468221.158,4313237.027,2433.525,-105.366828,38.96752719,2419.5,156.608,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,7,3,5,0
205,,468073.477,4313288.196,2421.976,,-105.3685351,38.96798292,2407.956,Global,0.011,0.011,0.013,0.016,2.134,m,FIX,2024-04-25 12:38:08.2 UTC-06:00,2024-04-25 12:38:11.2 UTC-06:00,16,1.6,1.9,468221.158,4313237.027,2433.525,-105.366828,38.96752719,2419.5,156.697,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,7,3,5,0
206,,468073.438,4313288.396,2421.971,,-105.3685355,38.96798472,2407.95,Global,0.011,0.011,0.012,0.015,2.134,m,FIX,2024-04-25 12:38:47.0 UTC-06:00,2024-04-25 12:38:50.0 UTC-06:00,16,1.6,1.9,468221.158,4313237.027,2433.525,-105.366828,38.96752719,2419.5,156.791,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,7,3,5,0
207,,468073.481,4313288.786,2421.993,,-105.3685351,38.96798823,2407.972,Global,0.011,0.012,0.011,0.016,2.134,m,FIX,2024-04-25 12:39:13.2 UTC-06:00,2024-04-25 12:39:16.2 UTC-06:00,16,1.6,1.9,468221.158,4313237.027,2433.525,-105.366828,38.96752719,2419.5,156.882,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,7,3,5,0
208,,468073.488,4313289.031,2421.847,,-105.368535,38.96799044,2407.826,Global,0.011,0.012,0.017,0.016,2.134,m,FIX,2024-04-25 12:39:37.0 UTC-06:00,2024-04-25 12:39:40.0 UTC-06:00,16,1.6,1.9,468221.158,4313237.027,2433.525,-105.366828,38.96752719,2419.5,156.969,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,7,3,5,0
209,,468073.601,4313289.355,2422.069,,-105.3685337,38.96799336,2408.049,Global,0.012,0.02,0.017,0.023,2.134,m,FIX,2024-04-25 12:40:07.0 UTC-06:00,2024-04-25 12:40:10.0 UTC-06:00,16,1.6,1.9,468221.158,4313237.027,2433.525,-105.366828,38.96752719,2419.5,156.959,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,3,5,0
210,,468073.697,4313289.618,2421.74,,-105.3685326,38.96799574,2407.719,Global,0.011,0.019,0.017,0.022,2.134,m,FIX,2024-04-25 12:40:35.0 UTC-06:00,2024-04-25 12:40:38.0 UTC-06:00,16,1.6,1.9,468221.158,4313237.027,2433.525,-105.366828,38.96752719,2419.5,156.961,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,7,3,5,0
211,,468073.709,4313290.023,2421.687,,-105.3685325,38.96799939,2407.666,Global,0.011,0.024,0.014,0.026,2.134,m,FIX,2024-04-25 12:41:00.0 UTC-06:00,2024-04-25 12:41:03.0 UTC-06:00,16,1.6,1.9,468221.158,4313237.027,2433.525,-105.366828,38.96752719,2419.5,157.096,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,7,3,5,0
212,,468073.686,4313290.232,2421.717,,-105.3685328,38.96800127,2407.697,Global,0.011,0.013,0.016,0.017,2.134,m,FIX,2024-04-25 12:41:34.2 UTC-06:00,2024-04-25 12:41:37.2 UTC-06:00,16,1.6,1.9,468221.158,4313237.027,2433.525,-105.366828,38.96752719,2419.5,157.179,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,3,5,0
213,,468073.676,4313290.438,2421.792,,-105.3685329,38.96800313,2407.772,Global,0.011,0.019,0.014,0.022,2.134,m,FIX,2024-04-25 12:42:07.4 UTC-06:00,2024-04-25 12:42:10.4 UTC-06:00,16,1.6,1.9,468221.158,4313237.027,2433.525,-105.366828,38.96752719,2419.5,157.275,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,3,5,0
214,,468073.672,4313290.432,2421.784,,-105.3685329,38.96800307,2407.763,Global,0.01,0.013,0.011,0.016,2.134,m,FIX,2024-04-25 12:44:35.0 UTC-06:00,2024-04-25 12:44:38.0 UTC-06:00,16,1.6,1.9,468221.158,4313237.027,2433.525,-105.366828,38.96752719,2419.5,157.275,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,3,4,0
215,,468073.723,4313290.627,2421.729,,-105.3685324,38.96800483,2407.709,Global,0.013,0.012,0.024,0.018,2.134,m,FIX,2024-04-25 12:45:07.0 UTC-06:00,2024-04-25 12:45:10.0 UTC-06:00,16,1.9,2.2,468221.158,4313237.027,2433.525,-105.366828,38.96752719,2419.5,157.284,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,3,5,0
216,,468073.817,4313290.916,2421.824,,-105.3685313,38.96800744,2407.803,Global,0.015,0.013,0.027,0.02,2.134,m,FIX,2024-04-25 12:45:29.2 UTC-06:00,2024-04-25 12:45:32.2 UTC-06:00,16,1.9,2.2,468221.158,4313237.027,2433.525,-105.366828,38.96752719,2419.5,157.3,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,5,3,5,0
217,,468073.933,4313291.159,2421.838,,-105.36853,38.96800964,2407.818,Global,0.014,0.017,0.029,0.022,2.134,m,FIX,2024-04-25 12:45:51.0 UTC-06:00,2024-04-25 12:45:54.0 UTC-06:00,16,1.6,1.9,468221.158,4313237.027,2433.525,-105.366828,38.96752719,2419.5,157.257,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,7,3,5,0
218,,468074.067,4313291.414,2421.805,,-105.3685284,38.96801194,2407.785,Global,0.013,0.012,0.022,0.018,2.134,m,FIX,2024-04-25 12:46:16.6 UTC-06:00,2024-04-25 12:46:19.6 UTC-06:00,16,1.9,2.2,468221.158,4313237.027,2433.525,-105.366828,38.96752719,2419.5,157.224,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,7,3,5,0
219,,468074.119,4313291.688,2421.837,,-105.3685278,38.9680144,2407.817,Global,0.013,0.015,0.027,0.02,2.134,m,FIX,2024-04-25 12:46:44.0 UTC-06:00,2024-04-25 12:46:47.0 UTC-06:00,16,1.9,2.2,468221.158,4313237.027,2433.525,-105.366828,38.96752719,2419.5,157.281,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,5,3,4,0
220,,468074.098,4313291.971,2421.871,,-105.3685281,38.96801696,2407.851,Global,0.023,0.011,0.021,0.025,2.134,m,FIX,2024-04-25 12:47:15.6 UTC-06:00,2024-04-25 12:47:18.6 UTC-06:00,16,1.9,2.3,468221.158,4313237.027,2433.525,-105.366828,38.96752719,2419.5,157.404,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,5,3,4,0
221,,468074.482,4313292.23,2421.821,,-105.3685237,38.9680193,2407.8,Global,0.013,0.016,0.026,0.02,2.134,m,FIX,2024-04-25 12:47:48.4 UTC-06:00,2024-04-25 12:47:51.4 UTC-06:00,16,1.9,2.3,468221.158,4313237.027,2433.525,-105.366828,38.96752719,2419.5,157.125,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,6,4,5,0
222,,468074.338,4313292.63,2421.909,,-105.3685254,38.9680229,2407.888,Global,0.014,0.013,0.026,0.019,2.134,m,FIX,2024-04-25 12:48:27.2 UTC-06:00,2024-04-25 12:48:30.2 UTC-06:00,16,1.9,2.3,468221.158,4313237.027,2433.525,-105.366828,38.96752719,2419.5,157.403,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,6,4,4,0
223,,468074.522,4313292.846,2422.442,,-105.3685232,38.96802486,2408.422,Global,0.01,0.011,0.016,0.015,2.134,m,FIX,2024-04-25 12:53:19.6 UTC-06:00,2024-04-25 12:53:22.6 UTC-06:00,16,1.7,2,468221.158,4313237.027,2433.525,-105.366828,38.96752719,2419.5,157.277,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,6,5,4,0
224,,468074.552,4313293.197,2422.538,,-105.3685229,38.96802802,2408.518,Global,0.013,0.011,0.014,0.018,2.134,m,FIX,2024-04-25 12:53:39.2 UTC-06:00,2024-04-25 12:53:42.2 UTC-06:00,16,1.5,1.8,468221.158,4313237.027,2433.525,-105.366828,38.96752719,2419.5,157.358,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,5,4,3,0
225,,468074.614,4313293.455,2422.592,,-105.3685222,38.96803035,2408.571,Global,0.014,0.011,0.02,0.018,2.134,m,FIX,2024-04-25 12:53:56.0 UTC-06:00,2024-04-25 12:53:59.0 UTC-06:00,16,1.7,2,468221.158,4313237.027,2433.525,-105.366828,38.96752719,2419.5,157.412,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,6,4,3,0
226,,468074.653,4313293.69,2422.518,,-105.3685218,38.96803247,2408.498,Global,0.012,0.01,0.018,0.016,2.134,m,FIX,2024-04-25 12:54:14.2 UTC-06:00,2024-04-25 12:54:17.2 UTC-06:00,16,1.9,2.2,468221.158,4313237.027,2433.525,-105.366828,38.96752719,2419.5,157.457,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,5,4,3,0
227,,468074.701,4313293.922,2422.262,,-105.3685212,38.96803456,2408.242,Global,0.012,0.012,0.024,0.017,2.134,m,FIX,2024-04-25 12:54:30.0 UTC-06:00,2024-04-25 12:54:33.0 UTC-06:00,16,1.5,1.8,468221.158,4313237.027,2433.525,-105.366828,38.96752719,2419.5,157.51,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,6,4,3,0
228,,468074.758,4313294.038,2421.823,,-105.3685206,38.96803561,2407.802,Global,0.013,0.011,0.02,0.017,2.134,m,FIX,2024-04-25 12:54:44.4 UTC-06:00,2024-04-25 12:54:47.4 UTC-06:00,16,1.7,2,468221.158,4313237.027,2433.525,-105.366828,38.96752719,2419.5,157.527,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,6,5,3,0
229,,468074.911,4313294.26,2421.808,,-105.3685188,38.96803761,2407.788,Global,0.011,0.01,0.018,0.015,2.134,m,FIX,2024-04-25 12:55:20.2 UTC-06:00,2024-04-25 12:55:23.2 UTC-06:00,16,1.5,1.8,468221.158,4313237.027,2433.525,-105.366828,38.96752719,2419.5,157.457,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,6,5,4,0
230,,468075.15,4313294.537,2421.821,,-105.3685161,38.96804012,2407.801,Global,0.012,0.014,0.025,0.018,2.134,m,FIX,2024-04-25 12:55:49.6 UTC-06:00,2024-04-25 12:55:52.6 UTC-06:00,16,1.7,2,468221.158,4313237.027,2433.525,-105.366828,38.96752719,2419.5,157.339,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,6,4,4,0
231,,468075.29,4313294.777,2421.851,,-105.3685145,38.96804228,2407.83,Global,0.012,0.012,0.024,0.017,2.134,m,FIX,2024-04-25 12:56:14.0 UTC-06:00,2024-04-25 12:56:17.0 UTC-06:00,16,1.7,2,468221.158,4313237.027,2433.525,-105.366828,38.96752719,2419.5,157.286,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,5,4,3,0
232,,468075.415,4313294.978,2421.981,,-105.368513,38.9680441,2407.96,Global,0.01,0.011,0.017,0.015,2.134,m,FIX,2024-04-25 12:56:36.2 UTC-06:00,2024-04-25 12:56:39.2 UTC-06:00,16,1.5,1.8,468221.158,4313237.027,2433.525,-105.366828,38.96752719,2419.5,157.248,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,5,4,3,0
233,,468075.545,4313295.207,2421.808,,-105.3685116,38.96804617,2407.788,Global,0.012,0.012,0.023,0.017,2.134,m,FIX,2024-04-25 12:56:52.6 UTC-06:00,2024-04-25 12:56:55.6 UTC-06:00,16,1.7,2,468221.158,4313237.027,2433.525,-105.366828,38.96752719,2419.5,157.217,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,5,3,0
234,,468075.683,4313295.507,2422.052,,-105.36851,38.96804888,2408.032,Global,0.011,0.011,0.011,0.016,2.134,m,FIX,2024-04-25 12:57:54.6 UTC-06:00,2024-04-25 12:57:57.6 UTC-06:00,16,1.5,1.8,468221.158,4313237.027,2433.525,-105.366828,38.96752719,2419.5,157.196,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,4,4,0
235,,468075.77,4313295.818,2421.932,,-105.368509,38.96805168,2407.911,Global,0.013,0.013,0.013,0.018,2.134,m,FIX,2024-04-25 12:58:15.6 UTC-06:00,2024-04-25 12:58:18.6 UTC-06:00,16,1.5,1.8,468221.158,4313237.027,2433.525,-105.366828,38.96752719,2419.5,157.213,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,4,3,0
236,,468075.849,4313296.105,2422.058,,-105.3685081,38.96805427,2408.038,Global,0.01,0.013,0.011,0.017,2.134,m,FIX,2024-04-25 12:58:33.6 UTC-06:00,2024-04-25 12:58:36.6 UTC-06:00,16,1.7,2,468221.158,4313237.027,2433.525,-105.366828,38.96752719,2419.5,157.259,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,4,4,0
237,,468075.935,4313296.328,2422.01,,-105.3685071,38.96805629,2407.99,Global,0.013,0.01,0.013,0.016,2.134,m,FIX,2024-04-25 12:58:51.6 UTC-06:00,2024-04-25 12:58:54.6 UTC-06:00,16,1.5,1.8,468221.158,4313237.027,2433.525,-105.366828,38.96752719,2419.5,157.275,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,5,4,0
238,,468076.022,4313296.522,2422.132,,-105.3685061,38.96805804,2408.112,Global,0.01,0.01,0.012,0.015,2.134,m,FIX,2024-04-25 12:59:08.4 UTC-06:00,2024-04-25 12:59:11.4 UTC-06:00,16,1.7,2,468221.158,4313237.027,2433.525,-105.366828,38.96752719,2419.5,157.25,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,5,4,3,0
239,,468076.008,4313296.805,2422.265,,-105.3685063,38.96806058,2408.245,Global,0.01,0.01,0.01,0.015,2.134,m,FIX,2024-04-25 12:59:31.4 UTC-06:00,2024-04-25 12:59:34.4 UTC-06:00,16,1.5,1.7,468221.158,4313237.027,2433.525,-105.366828,38.96752719,2419.5,157.368,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,5,5,3,0
240,,468076.101,4313297.027,2422.376,,-105.3685052,38.96806259,2408.355,Global,0.01,0.011,0.011,0.015,2.134,m,FIX,2024-04-25 12:59:51.4 UTC-06:00,2024-04-25 12:59:54.4 UTC-06:00,16,1.5,1.7,468221.158,4313237.027,2433.525,-105.366828,38.96752719,2419.5,157.354,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,5,3,0
241,,468076.05,4313297.297,2422.24,,-105.3685058,38.96806502,2408.22,Global,0.011,0.011,0.014,0.016,2.134,m,FIX,2024-04-25 13:00:11.2 UTC-06:00,2024-04-25 13:00:14.2 UTC-06:00,16,1.8,2.2,468221.158,4313237.027,2433.525,-105.366828,38.96752719,2419.5,157.51,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,4,3,0
242,,468076.074,4313297.539,2422.787,,-105.3685056,38.96806721,2408.766,Global,0.015,0.012,0.015,0.019,2.134,m,FIX,2024-04-25 13:00:42.0 UTC-06:00,2024-04-25 13:00:45.0 UTC-06:00,16,1.9,2.2,468221.158,4313237.027,2433.525,-105.366828,38.96752719,2419.5,157.552,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,5,5,0
243,,468076.093,4313297.736,2422.978,,-105.3685053,38.96806898,2408.957,Global,0.01,0.01,0.012,0.015,2.134,m,FIX,2024-04-25 13:01:02.4 UTC-06:00,2024-04-25 13:01:05.4 UTC-06:00,16,1.6,1.9,468221.158,4313237.027,2433.525,-105.366828,38.96752719,2419.5,157.6,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,5,4,0
244,,468076.158,4313297.936,2422.98,,-105.3685046,38.96807079,2408.96,Global,0.01,0.012,0.013,0.015,2.134,m,FIX,2024-04-25 13:01:22.8 UTC-06:00,2024-04-25 13:01:25.8 UTC-06:00,16,1.7,2,468221.158,4313237.027,2433.525,-105.366828,38.96752719,2419.5,157.621,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,5,3,0
245,,468076.195,4313298.178,2422.937,,-105.3685042,38.96807297,2408.917,Global,0.01,0.011,0.016,0.015,2.134,m,FIX,2024-04-25 13:01:43.8 UTC-06:00,2024-04-25 13:01:46.8 UTC-06:00,16,1.9,2.2,468221.158,4313237.027,2433.525,-105.366828,38.96752719,2419.5,157.677,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,5,4,0
