Name,Code,Easting,Northing,Elevation,Description,Longitude,Latitude,Ellipsoidal height,Origin,Easting RMS,Northing RMS,Elevation RMS,Lateral RMS,Antenna height,Antenna height units,Solution status,Averaging start,Averaging end,Samples,PDOP,GDOP,Base easting,Base northing,Base elevation,Base longitude,Base latitude,Base ellipsoidal height,Baseline,Mount point,CS name,GPS Satellites,GLONASS Satellites,Galileo Satellites,BeiDou Satellites,QZSS Satellites
11,,468034.996,4313288.744,2428.676,,-105.36897929,38.96798645,2414.656,Global,0.012,0.012,0.012,0.016,2.134,m,FIX,2024-08-05 12:45:54.2 UTC-06:00,2024-08-05 12:45:57.2 UTC-06:00,16,1.8,2.1,468407.270,4313300.281,2430.913,-105.36468267,38.96810392,2416.886,372.745,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,5,4,0
12,,468035.040,4313288.907,2428.648,,-105.36897880,38.96798792,2414.629,Global,0.012,0.011,0.010,0.017,2.134,m,FIX,2024-08-05 12:46:07.0 UTC-06:00,2024-08-05 12:46:10.0 UTC-06:00,16,1.8,2.1,468407.270,4313300.281,2430.913,-105.36468267,38.96810392,2416.886,372.690,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,5,4,0
13,,468035.165,4313289.127,2428.434,,-105.36897737,38.96798991,2414.414,Global,0.013,0.012,0.010,0.018,2.134,m,FIX,2024-08-05 12:46:17.4 UTC-06:00,2024-08-05 12:46:20.4 UTC-06:00,16,1.8,2.1,468407.270,4313300.281,2430.913,-105.36468267,38.96810392,2416.886,372.554,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,5,5,0
14,,468035.197,4313289.279,2428.226,,-105.36897700,38.96799128,2414.206,Global,0.011,0.010,0.015,0.015,2.134,m,FIX,2024-08-05 12:46:33.8 UTC-06:00,2024-08-05 12:46:36.8 UTC-06:00,16,1.6,1.9,468407.270,4313300.281,2430.913,-105.36468267,38.96810392,2416.886,372.518,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,5,5,0
15,,468035.302,4313289.544,2428.528,,-105.36897581,38.96799367,2414.508,Global,0.011,0.010,0.011,0.015,2.134,m,FIX,2024-08-05 12:47:02.0 UTC-06:00,2024-08-05 12:47:05.0 UTC-06:00,16,1.8,2.1,468407.270,4313300.281,2430.913,-105.36468267,38.96810392,2416.886,372.399,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,4,4,0
16,,468035.296,4313289.692,2428.571,,-105.36897589,38.96799500,2414.552,Global,0.015,0.012,0.011,0.019,2.134,m,FIX,2024-08-05 12:47:17.2 UTC-06:00,2024-08-05 12:47:20.2 UTC-06:00,16,1.8,2.1,468407.270,4313300.281,2430.913,-105.36468267,38.96810392,2416.886,372.398,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,4,5,0
17,,468035.361,4313289.889,2428.633,,-105.36897514,38.96799678,2414.614,Global,0.011,0.011,0.011,0.015,2.134,m,FIX,2024-08-05 12:47:28.2 UTC-06:00,2024-08-05 12:47:31.2 UTC-06:00,16,1.6,1.9,468407.270,4313300.281,2430.913,-105.36468267,38.96810392,2416.886,372.341,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,4,5,0
18,,468035.387,4313290.079,2428.824,,-105.36897485,38.96799849,2414.804,Global,0.011,0.013,0.010,0.017,2.134,m,FIX,2024-08-05 12:47:42.6 UTC-06:00,2024-08-05 12:47:45.6 UTC-06:00,16,1.8,2.2,468407.270,4313300.281,2430.913,-105.36468267,38.96810392,2416.886,372.313,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,4,5,0
19,,468035.456,4313290.273,2428.705,,-105.36897406,38.96800025,2414.685,Global,0.011,0.011,0.010,0.015,2.134,m,FIX,2024-08-05 12:47:58.0 UTC-06:00,2024-08-05 12:48:01.0 UTC-06:00,16,1.8,2.2,468407.270,4313300.281,2430.913,-105.36468267,38.96810392,2416.886,372.234,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,6,4,4,0
20,,468035.442,4313290.420,2427.974,,-105.36897423,38.96800157,2413.954,Global,0.013,0.012,0.011,0.018,2.134,m,FIX,2024-08-05 12:48:21.6 UTC-06:00,2024-08-05 12:48:24.6 UTC-06:00,16,1.8,2.2,468407.270,4313300.281,2430.913,-105.36468267,38.96810392,2416.886,372.246,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,5,4,0
21,,468035.634,4313290.602,2428.494,,-105.36897202,38.96800321,2414.474,Global,0.013,0.011,0.011,0.017,2.134,m,FIX,2024-08-05 12:48:58.0 UTC-06:00,2024-08-05 12:49:01.0 UTC-06:00,16,1.8,2.2,468407.270,4313300.281,2430.913,-105.36468267,38.96810392,2416.886,372.058,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,6,5,4,0
22,,468035.730,4313290.813,2428.361,,-105.36897092,38.96800512,2414.342,Global,0.011,0.015,0.011,0.018,2.134,m,FIX,2024-08-05 12:49:08.8 UTC-06:00,2024-08-05 12:49:11.8 UTC-06:00,16,1.8,2.2,468407.270,4313300.281,2430.913,-105.36468267,38.96810392,2416.886,371.950,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,5,4,0
23,,468035.786,4313291.007,2428.262,,-105.36897028,38.96800688,2414.242,Global,0.011,0.013,0.012,0.017,2.134,m,FIX,2024-08-05 12:49:17.2 UTC-06:00,2024-08-05 12:49:20.2 UTC-06:00,16,1.8,2.2,468407.270,4313300.281,2430.913,-105.36468267,38.96810392,2416.886,371.888,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,5,4,0
24,,468035.829,4313291.187,2428.177,,-105.36896980,38.96800849,2414.158,Global,0.011,0.012,0.011,0.016,2.134,m,FIX,2024-08-05 12:49:31.2 UTC-06:00,2024-08-05 12:49:34.2 UTC-06:00,16,1.8,2.2,468407.270,4313300.281,2430.913,-105.36468267,38.96810392,2416.886,371.838,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,5,4,0
25,,468035.851,4313291.379,2427.889,,-105.36896955,38.96801023,2413.869,Global,0.011,0.010,0.010,0.015,2.134,m,FIX,2024-08-05 12:50:11.8 UTC-06:00,2024-08-05 12:50:14.8 UTC-06:00,16,1.9,2.4,468407.270,4313300.281,2430.913,-105.36468267,38.96810392,2416.886,371.811,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,5,4,0
26,,468035.902,4313291.571,2427.763,,-105.36896898,38.96801196,2413.743,Global,0.012,0.010,0.011,0.016,2.134,m,FIX,2024-08-05 12:50:43.4 UTC-06:00,2024-08-05 12:50:46.4 UTC-06:00,16,1.9,2.4,468407.270,4313300.281,2430.913,-105.36468267,38.96810392,2416.886,371.753,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,4,4,0
27,,468036.034,4313291.775,2427.567,,-105.36896746,38.96801380,2413.548,Global,0.011,0.011,0.011,0.015,2.134,m,FIX,2024-08-05 12:50:54.8 UTC-06:00,2024-08-05 12:50:57.8 UTC-06:00,16,1.9,2.4,468407.270,4313300.281,2430.913,-105.36468267,38.96810392,2416.886,371.611,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,4,4,0
28,,468036.079,4313291.947,2427.569,,-105.36896695,38.96801535,2413.549,Global,0.011,0.011,0.016,0.016,2.134,m,FIX,2024-08-05 12:51:09.8 UTC-06:00,2024-08-05 12:51:12.8 UTC-06:00,16,2.3,2.7,468407.270,4313300.281,2430.913,-105.36468267,38.96810392,2416.886,371.566,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,6,5,4,0
29,,468036.200,4313292.139,2427.711,,-105.36896556,38.96801709,2413.692,Global,0.011,0.011,0.019,0.015,2.134,m,FIX,2024-08-05 12:51:18.4 UTC-06:00,2024-08-05 12:51:21.4 UTC-06:00,16,1.8,2.2,468407.270,4313300.281,2430.913,-105.36468267,38.96810392,2416.886,371.449,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,5,4,0
30,,468036.326,4313292.324,2427.689,,-105.36896411,38.96801876,2413.670,Global,0.010,0.012,0.015,0.016,2.134,m,FIX,2024-08-05 12:51:30.4 UTC-06:00,2024-08-05 12:51:33.4 UTC-06:00,16,1.8,2.2,468407.270,4313300.281,2430.913,-105.36468267,38.96810392,2416.886,371.315,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,5,4,0
31,,468036.288,4313292.530,2427.896,,-105.36896456,38.96802061,2413.877,Global,0.011,0.011,0.012,0.016,2.134,m,FIX,2024-08-05 12:51:44.0 UTC-06:00,2024-08-05 12:51:47.0 UTC-06:00,16,1.8,2.2,468407.270,4313300.281,2430.913,-105.36468267,38.96810392,2416.886,371.353,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,4,4,0
32,,468036.303,4313292.712,2427.924,,-105.36896440,38.96802225,2413.904,Global,0.010,0.011,0.012,0.015,2.134,m,FIX,2024-08-05 12:52:05.8 UTC-06:00,2024-08-05 12:52:08.8 UTC-06:00,16,1.8,2.2,468407.270,4313300.281,2430.913,-105.36468267,38.96810392,2416.886,371.326,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,6,4,4,0
33,,468036.385,4313292.944,2427.598,,-105.36896346,38.96802435,2413.579,Global,0.012,0.011,0.011,0.016,2.134,m,FIX,2024-08-05 12:52:25.4 UTC-06:00,2024-08-05 12:52:28.4 UTC-06:00,16,1.8,2.2,468407.270,4313300.281,2430.913,-105.36468267,38.96810392,2416.886,371.238,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,6,4,4,0
34,,468036.429,4313293.108,2427.598,,-105.36896297,38.96802583,2413.578,Global,0.012,0.011,0.011,0.016,2.134,m,FIX,2024-08-05 12:52:41.4 UTC-06:00,2024-08-05 12:52:44.4 UTC-06:00,16,1.8,2.2,468407.270,4313300.281,2430.913,-105.36468267,38.96810392,2416.886,371.203,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,4,4,0
35,,468036.561,4313293.268,2427.638,,-105.36896145,38.96802728,2413.618,Global,0.011,0.014,0.010,0.018,2.134,m,FIX,2024-08-05 12:53:01.8 UTC-06:00,2024-08-05 12:53:04.8 UTC-06:00,16,1.8,2.2,468407.270,4313300.281,2430.913,-105.36468267,38.96810392,2416.886,371.056,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,4,4,0
36,,468036.666,4313293.449,2427.580,,-105.36896025,38.96802891,2413.560,Global,0.019,0.014,0.012,0.023,2.134,m,FIX,2024-08-05 12:53:10.2 UTC-06:00,2024-08-05 12:53:13.2 UTC-06:00,16,1.8,2.2,468407.270,4313300.281,2430.913,-105.36468267,38.96810392,2416.886,370.941,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,5,6,4,4,0
37,,468036.755,4313293.611,2427.476,,-105.36895922,38.96803038,2413.457,Global,0.010,0.012,0.012,0.016,2.134,m,FIX,2024-08-05 12:53:28.6 UTC-06:00,2024-08-05 12:53:31.6 UTC-06:00,16,1.8,2.2,468407.270,4313300.281,2430.913,-105.36468267,38.96810392,2416.886,370.859,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,6,4,4,0
38,,468036.791,4313293.846,2427.477,,-105.36895881,38.96803249,2413.458,Global,0.012,0.015,0.014,0.019,2.134,m,FIX,2024-08-05 12:53:45.4 UTC-06:00,2024-08-05 12:53:48.4 UTC-06:00,16,1.8,2.2,468407.270,4313300.281,2430.913,-105.36468267,38.96810392,2416.886,370.816,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,4,4,0
39,,468036.811,4313294.034,2427.470,,-105.36895860,38.96803418,2413.450,Global,0.011,0.011,0.012,0.015,2.134,m,FIX,2024-08-05 12:53:59.4 UTC-06:00,2024-08-05 12:54:02.4 UTC-06:00,16,1.8,2.2,468407.270,4313300.281,2430.913,-105.36468267,38.96810392,2416.886,370.807,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,4,4,0
40,,468036.790,4313294.235,2427.440,,-105.36895885,38.96803599,2413.420,Global,0.010,0.011,0.011,0.015,2.134,m,FIX,2024-08-05 12:54:10.6 UTC-06:00,2024-08-05 12:54:13.6 UTC-06:00,16,1.8,2.2,468407.270,4313300.281,2430.913,-105.36468267,38.96810392,2416.886,370.815,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,4,4,0
41,,468036.876,4313294.438,2427.391,,-105.36895787,38.96803783,2413.372,Global,0.012,0.011,0.012,0.016,2.134,m,FIX,2024-08-05 12:54:26.0 UTC-06:00,2024-08-05 12:54:29.0 UTC-06:00,16,1.8,2.2,468407.270,4313300.281,2430.913,-105.36468267,38.96810392,2416.886,370.721,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,6,4,4,0
42,,468036.898,4313294.647,2427.404,,-105.36895762,38.96803971,2413.385,Global,0.011,0.011,0.010,0.016,2.134,m,FIX,2024-08-05 12:54:37.0 UTC-06:00,2024-08-05 12:54:40.0 UTC-06:00,16,1.8,2.2,468407.270,4313300.281,2430.913,-105.36468267,38.96810392,2416.886,370.691,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,4,4,0
43,,468037.055,4313294.800,2427.444,,-105.36895582,38.96804110,2413.424,Global,0.012,0.011,0.010,0.016,2.134,m,FIX,2024-08-05 12:54:50.4 UTC-06:00,2024-08-05 12:54:53.4 UTC-06:00,16,1.8,2.2,468407.270,4313300.281,2430.913,-105.36468267,38.96810392,2416.886,370.536,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,6,4,5,0
44,,468037.111,4313294.976,2427.448,,-105.36895517,38.96804269,2413.429,Global,0.011,0.013,0.015,0.017,2.134,m,FIX,2024-08-05 12:55:03.4 UTC-06:00,2024-08-05 12:55:06.4 UTC-06:00,16,1.8,2.2,468407.270,4313300.281,2430.913,-105.36468267,38.96810392,2416.886,370.483,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,6,4,4,0
45,,468037.176,4313295.162,2427.400,,-105.36895443,38.96804437,2413.381,Global,0.012,0.011,0.010,0.016,2.134,m,FIX,2024-08-05 12:55:11.6 UTC-06:00,2024-08-05 12:55:14.6 UTC-06:00,16,1.8,2.2,468407.270,4313300.281,2430.913,-105.36468267,38.96810392,2416.886,370.408,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,4,4,0
46,,468037.288,4313295.353,2427.433,,-105.36895315,38.96804609,2413.413,Global,0.011,0.011,0.012,0.016,2.134,m,FIX,2024-08-05 12:55:22.8 UTC-06:00,2024-08-05 12:55:25.8 UTC-06:00,16,1.8,2.2,468407.270,4313300.281,2430.913,-105.36468267,38.96810392,2416.886,370.293,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,6,4,4,0
47,,468037.335,4313295.564,2427.398,,-105.36895262,38.96804800,2413.378,Global,0.011,0.011,0.011,0.016,2.134,m,FIX,2024-08-05 12:55:34.0 UTC-06:00,2024-08-05 12:55:37.0 UTC-06:00,16,1.8,2.2,468407.270,4313300.281,2430.913,-105.36468267,38.96810392,2416.886,370.249,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,5,6,4,4,0
48,,468037.359,4313295.757,2427.372,,-105.36895235,38.96804973,2413.353,Global,0.011,0.011,0.011,0.015,2.134,m,FIX,2024-08-05 12:55:47.6 UTC-06:00,2024-08-05 12:55:50.6 UTC-06:00,16,1.8,2.2,468407.270,4313300.281,2430.913,-105.36468267,38.96810392,2416.886,370.222,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,4,0,0
49,,468037.293,4313295.971,2427.321,,-105.36895312,38.96805166,2413.301,Global,0.012,0.013,0.011,0.017,2.134,m,FIX,2024-08-05 12:56:00.4 UTC-06:00,2024-08-05 12:56:03.4 UTC-06:00,16,1.8,2.2,468407.270,4313300.281,2430.913,-105.36468267,38.96810392,2416.886,370.285,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,6,4,4,0
50,,468037.423,4313296.202,2427.304,,-105.36895163,38.96805374,2413.284,Global,0.012,0.014,0.011,0.018,2.134,m,FIX,2024-08-05 12:56:13.6 UTC-06:00,2024-08-05 12:56:16.6 UTC-06:00,16,1.8,2.2,468407.270,4313300.281,2430.913,-105.36468267,38.96810392,2416.886,370.166,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,6,4,4,0
51,,468037.476,4313296.349,2427.292,,-105.36895103,38.96805507,2413.272,Global,0.012,0.014,0.010,0.018,2.134,m,FIX,2024-08-05 12:56:25.2 UTC-06:00,2024-08-05 12:56:28.2 UTC-06:00,16,1.8,2.2,468407.270,4313300.281,2430.913,-105.36468267,38.96810392,2416.886,370.099,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,6,4,4,0
52,,468037.601,4313296.581,2427.292,,-105.36894960,38.96805717,2413.273,Global,0.010,0.012,0.011,0.016,2.134,m,FIX,2024-08-05 12:56:42.4 UTC-06:00,2024-08-05 12:56:45.4 UTC-06:00,16,1.8,2.2,468407.270,4313300.281,2430.913,-105.36468267,38.96810392,2416.886,369.977,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,6,4,4,0
53,,468037.636,4313296.747,2427.311,,-105.36894920,38.96805866,2413.291,Global,0.014,0.010,0.011,0.017,2.134,m,FIX,2024-08-05 12:56:54.4 UTC-06:00,2024-08-05 12:56:57.4 UTC-06:00,16,1.8,2.2,468407.270,4313300.281,2430.913,-105.36468267,38.96810392,2416.886,369.927,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,6,4,4,0
54,,468037.636,4313296.942,2427.275,,-105.36894921,38.96806042,2413.255,Global,0.012,0.012,0.011,0.017,2.134,m,FIX,2024-08-05 12:57:07.0 UTC-06:00,2024-08-05 12:57:10.0 UTC-06:00,16,1.8,2.2,468407.270,4313300.281,2430.913,-105.36468267,38.96810392,2416.886,369.948,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,6,4,4,0
55,,468037.665,4313297.185,2427.287,,-105.36894888,38.96806261,2413.267,Global,0.013,0.011,0.011,0.017,2.134,m,FIX,2024-08-05 12:57:18.6 UTC-06:00,2024-08-05 12:57:21.6 UTC-06:00,16,1.8,2.3,468407.270,4313300.281,2430.913,-105.36468267,38.96810392,2416.886,369.909,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,6,4,4,0
56,,468037.694,4313297.374,2427.252,,-105.36894856,38.96806432,2413.232,Global,0.010,0.011,0.013,0.015,2.134,m,FIX,2024-08-05 12:57:28.8 UTC-06:00,2024-08-05 12:57:31.8 UTC-06:00,16,1.8,2.3,468407.270,4313300.281,2430.913,-105.36468267,38.96810392,2416.886,369.870,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,4,4,0
57,,468037.711,4313297.550,2427.299,,-105.36894837,38.96806590,2413.279,Global,0.011,0.011,0.011,0.015,2.134,m,FIX,2024-08-05 12:57:39.2 UTC-06:00,2024-08-05 12:57:42.2 UTC-06:00,16,1.8,2.3,468407.270,4313300.281,2430.913,-105.36468267,38.96810392,2416.886,369.859,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,6,4,4,0
58,,468037.836,4313297.691,2427.322,,-105.36894694,38.96806718,2413.303,Global,0.011,0.010,0.011,0.015,2.134,m,FIX,2024-08-05 12:57:50.8 UTC-06:00,2024-08-05 12:57:53.8 UTC-06:00,16,1.8,2.3,468407.270,4313300.281,2430.913,-105.36468267,38.96810392,2416.886,369.740,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,4,4,0
59,,468037.910,4313297.920,2427.336,,-105.36894609,38.96806924,2413.317,Global,0.012,0.012,0.011,0.017,2.134,m,FIX,2024-08-05 12:58:12.0 UTC-06:00,2024-08-05 12:58:15.0 UTC-06:00,16,1.8,2.3,468407.270,4313300.281,2430.913,-105.36468267,38.96810392,2416.886,369.642,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,6,4,4,0
60,,468037.979,4313298.077,2427.319,,-105.36894530,38.96807066,2413.300,Global,0.011,0.012,0.013,0.016,2.134,m,FIX,2024-08-05 12:58:25.6 UTC-06:00,2024-08-05 12:58:28.6 UTC-06:00,16,1.9,2.3,468407.270,4313300.281,2430.913,-105.36468267,38.96810392,2416.886,369.575,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,6,4,4,0
61,,468038.096,4313298.268,2427.294,,-105.36894396,38.96807239,2413.274,Global,0.012,0.012,0.012,0.017,2.134,m,FIX,2024-08-05 12:58:38.6 UTC-06:00,2024-08-05 12:58:41.6 UTC-06:00,16,1.9,2.3,468407.270,4313300.281,2430.913,-105.36468267,38.96810392,2416.886,369.464,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,4,4,0
62,,468038.122,4313298.533,2427.255,,-105.36894367,38.96807478,2413.235,Global,0.018,0.016,0.012,0.024,2.134,m,FIX,2024-08-05 12:58:54.2 UTC-06:00,2024-08-05 12:58:57.2 UTC-06:00,16,1.9,2.3,468407.270,4313300.281,2430.913,-105.36468267,38.96810392,2416.886,369.425,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,4,4,0
63,,468038.144,4313298.675,2427.285,,-105.36894343,38.96807605,2413.266,Global,0.011,0.012,0.011,0.016,2.134,m,FIX,2024-08-05 12:59:04.4 UTC-06:00,2024-08-05 12:59:07.4 UTC-06:00,16,1.9,2.3,468407.270,4313300.281,2430.913,-105.36468267,38.96810392,2416.886,369.407,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,6,4,4,0
64,,468038.215,4313298.920,2427.291,,-105.36894261,38.96807827,2413.272,Global,0.012,0.015,0.011,0.019,2.134,m,FIX,2024-08-05 12:59:16.8 UTC-06:00,2024-08-05 12:59:19.8 UTC-06:00,16,1.9,2.3,468407.270,4313300.281,2430.913,-105.36468267,38.96810392,2416.886,369.335,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,6,4,5,0
65,,468038.302,4313299.066,2427.194,,-105.36894162,38.96807958,2413.174,Global,0.014,0.012,0.011,0.018,2.134,m,FIX,2024-08-05 12:59:39.8 UTC-06:00,2024-08-05 12:59:42.8 UTC-06:00,16,1.9,2.3,468407.270,4313300.281,2430.913,-105.36468267,38.96810392,2416.886,369.260,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,4,4,0
66,,468038.470,4313299.179,2427.343,,-105.36893969,38.96808061,2413.323,Global,0.031,0.034,0.011,0.046,2.134,m,FIX,2024-08-05 13:00:01.4 UTC-06:00,2024-08-05 13:00:04.4 UTC-06:00,16,1.9,2.3,468407.270,4313300.281,2430.913,-105.36468267,38.96810392,2416.886,369.147,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,4,4,0
